index,TMDBid,desc,img,imgSmall,title,title,trailer,allGenres,duration
371,270303,"When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.",/ikaRI4yMxKOje5SmOlAhOBUnicL.jpg,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,It Follows,It Follows,False,,101
372,159211,"After a divorce, Sophia moves to the south of Italy with her daughter, Helena. Their new home, an apartment within an austere building of the fascist age, is a chance for them to start a new life. But inside an old storage room hides a mysterious closet and a buried secret. After the loss of Helena’s first baby tooth, a chilling obsession begins and an apparition haunts her sleep...",/uEWCi9fc89m9qS5SNshlvxkSsLJ.jpg,/iB8rf8FYHGlrbmLybCo6Mpg8hNt.jpg,The Haunting of Helena,The Haunting of Helena,False,,87
373,259693,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,/4mfFtlGeInPrQVm1hpv7th02yjx.jpg,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,The Conjuring 2,The Conjuring 2,False,,134
374,72190,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",/zxpEFyKDxaU8kjMB3vWao7B5V2p.jpg,/1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,World War Z,World War Z,False,,116
375,119698,Found footage of an expedition into the Congo jungle where a team of explorers stumbles upon a colony of Dinosaurs.,/nAhKxK8inVjHeHAw6W2xkQjdbh5.jpg,/rUAsgohDDBWLb24FyxdjEZQPava.jpg,The Dinosaur Project,The Dinosaur Project,False,,83
376,22894,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",/jGyIsNQBQ17G92ZxuTErrMl6W1e.jpg,/ykocDqwg5PRUopnBVb1x1DWnEJF.jpg,Legion,Legion,False,,100
377,346910,"When a young child accidentally triggers extraterrestrial hunters to return to Earth, a ragtag crew of ex-soldiers and scientists join forces to prevent the end of the human race.",/f4E0ocYeToEuXvczZv6QArrMDJ.jpg,/wMq9kQXTeQCHUZOG4fAe5cAxyUA.jpg,The Predator,The Predator,False,,107
378,138843,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",/aQCCpAIdWAp6wyFgjMry4okwrZo.jpg,/wVYREutTvI2tmxr6ujrHT704wGF.jpg,The Conjuring,The Conjuring,False,,112
379,112355,"A wealthy author's second wife begins to suspect that her 12-year old stepson may have murdered his mother, who mysteriously died in a bathtub accident.",/eKYX2Mz8XYzdwAKSEaIH22RO6nt.jpg,/nlPRui4dWzg33YehRrUojxFJUFk.jpg,Diabólica malicia,What the Peeper Saw,False,,89
380,60304,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",/mJSe5dxKu8Sq0GfdjdWVqdGvzfV.jpg,/j343Rpj3WeNvP0SV80zveve70io.jpg,Hansel & Gretel: Witch Hunters,Hansel & Gretel: Witch Hunters,False,,88
381,125509,"A small West Virginia town is hosting the legendary Mountain Man Festival on Halloween, where throngs of costumed party goers gather for a wild night of music and mischief. But an inbred family of hillbilly cannibals kill the fun when they trick and treat themselves to a group of visiting college students.",/1dFKtwFarEj47JRJHe9dPpMLyQF.jpg,/i9prGtsGbWzaH30bp8TXPEs6QGm.jpg,Wrong Turn 5: Bloodlines,Wrong Turn 5: Bloodlines,False,,91
382,49018,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.",/bylGn5OC2h3BWfGLYFtIcxlYxLy.jpg,/tmlDFIUpGRKiuWm9Ixc6CYDk4y0.jpg,Insidious,Insidious,False,,103
383,126889,"Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world—which has a sole inhabitant: the 'synthetic', David, survivor of the doomed Prometheus expedition.",/6jajFcaY2YsfGQstJ5HaqZNVseX.jpg,/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,Alien: Covenant,Alien: Covenant,False,,122
384,396535,"Martial law is declared when a mysterious viral outbreak pushes Korea into a state of emergency. Those on an express train to Busan, a city that has successfully fended off the viral outbreak, must fight for their own survival…",/fVpFOcQyHJM2di9upgSIwWD5wac.jpg,/3H1WFCuxyNRP35oiL2qqwhAXxc0.jpg,부산행,Train to Busan,False,,118
385,9552,"12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.",/xcjJ5khg2yzOa282mza39Lbrm7j.jpg,/4ucLGcXVVSVnsfkGtbLY4XAius8.jpg,The Exorcist,The Exorcist,False,,122
386,13186,Retired military commander Colonel Dale Murphy hosts the simulated post-apocalyptic reality show where participants are challenged to survive a remote West Virginia wasteland. But the show turns into a nightmarish showdown when each realizes they are being hunted by an inbred family of cannibals determined to make them all dinner!,/o2SeAw8ARPB1D8oudCRJcxW3w60.jpg,/nptL3mMWNNssU78Lcfb3LaXQEqu.jpg,Wrong Turn 2: Dead End,Wrong Turn 2: Dead End,False,,96
387,75624,"After his capture for attempted assassination of the Raikage, leader of Kumogakure, as well as killing Jōnin from Kirigakure and Iwagakure, Naruto is imprisoned in Hōzukijou: A criminal containment facility known as the Blood Prison. Mui, the castle master, uses the ultimate imprisonment technique to steal power from the prisoners, which is when Naruto notices his life has been targeted. Thus begins the battle to uncover the truth behind the mysterious murders and prove Naruto's innocence.",/Abv3ZtGV2NXxPimArb3LDLg2bDH.jpg,/4WT7zYFpe0fsbg6TitppiHddWAh.jpg,劇場版 NARUTO -ナルト- ブラッド・プリズン,Naruto Shippuden the Movie: Blood Prison,False,,108
388,37169,"During a stopover in Germany in the middle of a carefree road trip through Europe, two American girls find themselves alone at night when their car breaks down in the woods. Searching for help at a nearby villa, they are wooed into the clutches of a deranged retired surgeon who explains his mad scientific vision to his captives' utter horror. They are to be the subjects of his sick lifetime fantasy: to be the first to connect people, one to the next, and in doing so bring to life ""the human centipede.""",/zq1gg17cE6wu139QAbkCvAXJsUH.jpg,/gMtjxIkEi0hnTV5lPHbgeZ4ZpUZ.jpg,The Human Centipede (First Sequence),The Human Centipede (First Sequence),False,,92
389,23823,"A group of people find themselves trapped in the backwoods of West Virginia, fighting for their lives against a group of vicious and horribly disfigured inbred cannibals.",/jncviKGvFlxdeh6vYWe9g4LmG3j.jpg,/84s4LMWuGbm4xPWW5PSbHyQhh33.jpg,Wrong Turn 3: Left for Dead,Wrong Turn 3: Left for Dead,False,,91
390,72331,"President Lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers.",/o66gNgpf82INdT047Aboul5plKo.jpg,/5dTZylzoBV9qsrub9vYLAZrNkX3.jpg,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,False,,94
391,25769,"A deadly virus has spread across the globe. Contagion is everywhere, no one is safe, and no one can be trusted. Four friends race through the back roads of the American West on their way to a secluded utopian beach in the Gulf of Mexico where they could peacefully wait out the pandemic. Their plans take a grim turn when their car breaks down on an isolated road starting a chain of events that will seal their fates.",/2351A6j2YJjuKstEyZl9uObpMrm.jpg,/jxjnjHtHXgvjdhkwpelE9ZwVMg6.jpg,Carriers,Carriers,False,,84
392,270303,"When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.",/ikaRI4yMxKOje5SmOlAhOBUnicL.jpg,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,It Follows,It Follows,False,,101
393,159211,"After a divorce, Sophia moves to the south of Italy with her daughter, Helena. Their new home, an apartment within an austere building of the fascist age, is a chance for them to start a new life. But inside an old storage room hides a mysterious closet and a buried secret. After the loss of Helena’s first baby tooth, a chilling obsession begins and an apparition haunts her sleep...",/uEWCi9fc89m9qS5SNshlvxkSsLJ.jpg,/iB8rf8FYHGlrbmLybCo6Mpg8hNt.jpg,The Haunting of Helena,The Haunting of Helena,False,,87
394,259693,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,/4mfFtlGeInPrQVm1hpv7th02yjx.jpg,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,The Conjuring 2,The Conjuring 2,False,,134
395,72190,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",/zxpEFyKDxaU8kjMB3vWao7B5V2p.jpg,/1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,World War Z,World War Z,False,,116
396,119698,Found footage of an expedition into the Congo jungle where a team of explorers stumbles upon a colony of Dinosaurs.,/nAhKxK8inVjHeHAw6W2xkQjdbh5.jpg,/rUAsgohDDBWLb24FyxdjEZQPava.jpg,The Dinosaur Project,The Dinosaur Project,False,,83
397,22894,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",/jGyIsNQBQ17G92ZxuTErrMl6W1e.jpg,/ykocDqwg5PRUopnBVb1x1DWnEJF.jpg,Legion,Legion,False,,100
398,138843,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",/aQCCpAIdWAp6wyFgjMry4okwrZo.jpg,/wVYREutTvI2tmxr6ujrHT704wGF.jpg,The Conjuring,The Conjuring,False,,112
399,112355,"A wealthy author's second wife begins to suspect that her 12-year old stepson may have murdered his mother, who mysteriously died in a bathtub accident.",/eKYX2Mz8XYzdwAKSEaIH22RO6nt.jpg,/nlPRui4dWzg33YehRrUojxFJUFk.jpg,Diabólica malicia,What the Peeper Saw,False,,89
400,106646,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",/blbA7NEHARQOWy5i9VF5K2kHrPc.jpg,/pWHf4khOloNVfCxscsXFj3jj6gP.jpg,The Wolf of Wall Street,The Wolf of Wall Street,False,,180
401,47971,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",/4QLdZ2A8mkDWp2rpfgDrwmeCtUW.jpg,/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,xXx: Return of Xander Cage,xXx: Return of Xander Cage,False,,107
402,207703,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,/1ZIeGwD2lMlLMr4u6IIR302jqhD.jpg,/ay7xwXn1G9fzX9TUBlkGA584rGi.jpg,Kingsman: The Secret Service,Kingsman: The Secret Service,False,,129
403,9702,"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.",/hUN8HJhcNpHOU0ldcaDG1dTsapR.jpg,/gvP6R6juhe2IpCG7QGDgjyUvm0g.jpg,Bound by Honor,Bound by Honor,False,,190
